#force1 position velocity 
-9.9936 -9.9936 -9.99476 5.46875 1.96875 2.28125 -0.00199959 -0.00199957 -0.00199965 
-9.9934 -9.9936 -9.99504 5.46875 1.96875 2.59375 -0.00199957 -0.00199957 -0.00199967 
-9.99233 -9.994 -9.99637 5.46875 1.96875 2.90625 -0.0019995 -0.0019996 -0.00199975 
-9.99085 -9.99538 -9.99909 5.46875 1.96875 3.21875 -0.0019994 -0.00199969 -0.00199993 
-9.9981 -9.99572 -9.99276 5.46875 2.28125 1.65625 -0.00199988 -0.00199972 -0.00199952 
-9.9936 -9.99476 -9.9936 5.46875 2.28125 1.96875 -0.00199959 -0.00199965 -0.00199957 
-9.99152 -9.99453 -9.99453 5.46875 2.28125 2.28125 -0.00199945 -0.00199963 -0.00199963 
-9.9913 -9.99453 -9.99484 5.46875 2.28125 2.59375 -0.00199943 -0.00199963 -0.00199965 
-9.99026 -9.99488 -9.99624 5.46875 2.28125 2.90625 -0.00199936 -0.00199966 -0.00199974 
-9.98913 -9.99605 -9.99917 5.46875 2.28125 3.21875 -0.00199928 -0.00199973 -0.00199994 
-9.99795 -9.99591 -9.99275 5.46875 2.59375 1.65625 -0.00199987 -0.00199973 -0.00199952 
-9.9934 -9.99504 -9.9936 5.46875 2.59375 1.96875 -0.00199957 -0.00199967 -0.00199957 
-9.9913 -9.99484 -9.99453 5.46875 2.59375 2.28125 -0.00199943 -0.00199965 -0.00199963 
-9.99108 -9.99485 -9.99485 5.46875 2.59375 2.59375 -0.00199942 -0.00199965 -0.00199965 
-9.99006 -9.99517 -9.99626 5.46875 2.59375 2.90625 -0.00199935 -0.00199967 -0.00199975 
-9.98898 -9.99627 -9.9992 5.46875 2.59375 3.21875 -0.00199927 -0.00199975 -0.00199994 
-9.99694 -9.99687 -9.99319 5.46875 2.90625 1.65625 -0.00199981 -0.00199979 -0.00199955 
-9.99233 -9.99637 -9.994 5.46875 2.90625 1.96875 -0.0019995 -0.00199975 -0.0019996 
-9.99026 -9.99624 -9.99488 5.46875 2.90625 2.28125 -0.00199936 -0.00199974 -0.00199966 
-9.99006 -9.99626 -9.99517 5.46875 2.90625 2.59375 -0.00199935 -0.00199975 -0.00199967 
-9.98914 -9.99652 -9.99652 5.46875 2.90625 2.90625 -0.00199929 -0.00199976 -0.00199976 
-9.98851 -9.99725 -9.99923 5.46875 2.90625 3.21875 -0.00199924 -0.00199981 -0.00199994 
-9.99502 -9.99888 -9.99473 5.46875 3.21875 1.65625 -0.00199968 -0.00199992 -0.00199965 
-9.99085 -9.99909 -9.99538 5.46875 3.21875 1.96875 -0.0019994 -0.00199993 -0.00199969 
-9.98913 -9.99917 -9.99605 5.46875 3.21875 2.28125 -0.00199928 -0.00199994 -0.00199973 
-9.98898 -9.9992 -9.99627 5.46875 3.21875 2.59375 -0.00199927 -0.00199994 -0.00199975 
-9.98851 -9.99923 -9.99725 5.46875 3.21875 2.90625 -0.00199924 -0.00199994 -0.00199981 
-9.98882 -9.99922 -9.99922 5.46875 3.21875 3.21875 -0.00199926 -0.00199994 -0.00199994 
-9.99922 -9.99807 -9.99807 5.78125 1.65625 1.65625 -0.00199995 -0.00199987 -0.00199987 
-9.99815 -9.9974 -9.99787 5.78125 1.65625 1.96875 -0.00199988 -0.00199983 -0.00199986 
-9.9978 -9.99727 -9.99793 5.78125 1.65625 2.28125 -0.00199986 -0.00199982 -0.00199986 
-9.99779 -9.99727 -9.99795 5.78125 1.65625 2.59375 -0.00199986 -0.00199982 -0.00199986 
-9.99766 -9.99741 -9.9982 5.78125 1.65625 2.90625 -0.00199985 -0.00199983 -0.00199988 
-9.9977 -9.99811 -9.99904 5.78125 1.65625 3.21875 -0.00199985 -0.00199987 -0.00199994 
-9.99815 -9.99787 -9.9974 5.78125 1.96875 1.65625 -0.00199988 -0.00199986 -0.00199983 
-9.99639 -9.99714 -9.99714 5.78125 1.96875 1.96875 -0.00199977 -0.00199981 -0.00199981 
-9.99586 -9.99701 -9.99723 5.78125 1.96875 2.28125 -0.00199973 -0.0019998 -0.00199981 
-9.99585 -9.99701 -9.99725 5.78125 1.96875 2.59375 -0.00199973 -0.0019998 -0.00199982 
-9.99573 -9.99716 -9.99759 5.78125 1.96875 2.90625 -0.00199972 -0.00199981 -0.00199984 
-9.99608 -9.99794 -9.99873 5.78125 1.96875 3.21875 -0.00199974 -0.00199986 -0.00199991 
-9.9978 -9.99793 -9.99727 5.78125 2.28125 1.65625 -0.00199986 -0.00199986 -0.00199982 
-9.99586 -9.99723 -9.99701 5.78125 2.28125 1.96875 -0.00199973 -0.00199981 -0.0019998 
-9.99531 -9.9971 -9.9971 5.78125 2.28125 2.28125 -0.00199969 -0.00199981 -0.00199981 
-9.9953 -9.9971 -9.99712 5.78125 2.28125 2.59375 -0.00199969 -0.00199981 -0.00199981 
-9.99519 -9.99725 -9.99748 5.78125 2.28125 2.90625 -0.00199969 -0.00199982 -0.00199983 
-9.99563 -9.998 -9.99868 5.78125 2.28125 3.21875 -0.00199971 -0.00199987 -0.00199991 
-9.99779 -9.99795 -9.99727 5.78125 2.59375 1.65625 -0.00199986 -0.00199986 -0.00199982 
-9.99585 -9.99725 -9.99701 5.78125 2.59375 1.96875 -0.00199973 -0.00199982 -0.0019998 
-9.9953 -9.99712 -9.9971 5.78125 2.59375 2.28125 -0.00199969 -0.00199981 -0.00199981 
-9.99529 -9.99712 -9.99712 5.78125 2.59375 2.59375 -0.00199969 -0.00199981 -0.00199981 
-9.99517 -9.99727 -9.99748 5.78125 2.59375 2.90625 -0.00199969 -0.00199982 -0.00199983 
-9.99562 -9.99801 -9.99868 5.78125 2.59375 3.21875 -0.00199971 -0.00199987 -0.00199991 
-9.99766 -9.9982 -9.99741 5.78125 2.90625 1.65625 -0.00199985 -0.00199988 -0.00199983 
-9.99573 -9.99759 -9.99716 5.78125 2.90625 1.96875 -0.00199972 -0.00199984 -0.00199981 
-9.99519 -9.99748 -9.99725 5.78125 2.90625 2.28125 -0.00199969 -0.00199983 -0.00199982 
-9.99517 -9.99748 -9.99727 5.78125 2.90625 2.59375 -0.00199969 -0.00199983 -0.00199982 
-9.99508 -9.99761 -9.99761 5.78125 2.90625 2.90625 -0.00199968 -0.00199984 -0.00199984 
-9.99559 -9.99827 -9.99875 5.78125 2.90625 3.21875 -0.00199971 -0.00199988 -0.00199991 
-9.9977 -9.99904 -9.99811 5.78125 3.21875 1.65625 -0.00199985 -0.00199994 -0.00199987 
-9.99608 -9.99873 -9.99794 5.78125 3.21875 1.96875 -0.00199974 -0.00199991 -0.00199986 
-9.99563 -9.99868 -9.998 5.78125 3.21875 2.28125 -0.00199971 -0.00199991 -0.00199987 
-9.99562 -9.99868 -9.99801 5.78125 3.21875 2.59375 -0.00199971 -0.00199991 -0.00199987 
-9.99559 -9.99875 -9.99827 5.78125 3.21875 2.90625 -0.00199971 -0.00199991 -0.00199988 
-9.99617 -9.99909 -9.99909 5.78125 3.21875 3.21875 -0.00199975 -0.00199994 -0.00199994 
-9.99957 -9.99951 -9.99951 6.09375 1.65625 1.65625 -0.00199997 -0.00199997 -0.00199997 
-9.99929 -9.99934 -9.99941 6.09375 1.65625 1.96875 -0.00199995 -0.00199996 -0.00199996 
-9.99923 -9.99931 -9.9994 6.09375 1.65625 2.28125 -0.00199995 -0.00199995 -0.00199996 
-9.99923 -9.99931 -9.9994 6.09375 1.65625 2.59375 -0.00199995 -0.00199995 -0.00199996 
-9.99924 -9.99934 -9.99944 6.09375 1.65625 2.90625 -0.00199995 -0.00199996 -0.00199996 
-9.99934 -9.99951 -9.99964 6.09375 1.65625 3.21875 -0.00199996 -0.00199997 -0.00199998 
-9.99929 -9.99941 -9.99934 6.09375 1.96875 1.65625 -0.00199995 -0.00199996 -0.00199996 
-9.99886 -9.9992 -9.9992 6.09375 1.96875 1.96875 -0.00199993 -0.00199995 -0.00199995 
-9.99878 -9.99917 -9.99919 6.09375 1.96875 2.28125 -0.00199992 -0.00199995 -0.00199995 
-9.99878 -9.99917 -9.99919 6.09375 1.96875 2.59375 -0.00199992 -0.00199995 -0.00199995 
-9.99879 -9.9992 -9.99924 6.09375 1.96875 2.90625 -0.00199992 -0.00199995 -0.00199995 
-9.99898 -9.99942 -9.99952 6.09375 1.96875 3.21875 -0.00199993 -0.00199996 -0.00199997 
-9.99923 -9.9994 -9.99931 6.09375 2.28125 1.65625 -0.00199995 -0.00199996 -0.00199995 
-9.99878 -9.99919 -9.99917 6.09375 2.28125 1.96875 -0.00199992 -0.00199995 -0.00199995 
-9.9987 -9.99917 -9.99917 6.09375 2.28125 2.28125 -0.00199992 -0.00199994 -0.00199994 
-9.9987 -9.99917 -9.99917 6.09375 2.28125 2.59375 -0.00199992 -0.00199994 -0.00199994 
-9.99871 -9.9992 -9.99922 6.09375 2.28125 2.90625 -0.00199992 -0.00199995 -0.00199995 
-9.99891 -9.99941 -9.9995 6.09375 2.28125 3.21875 -0.00199993 -0.00199996 -0.00199997 
-9.99923 -9.9994 -9.99931 6.09375 2.59375 1.65625 -0.00199995 -0.00199996 -0.00199995 
-9.99878 -9.99919 -9.99917 6.09375 2.59375 1.96875 -0.00199992 -0.00199995 -0.00199995 
-9.9987 -9.99917 -9.99917 6.09375 2.59375 2.28125 -0.00199992 -0.00199994 -0.00199994 
-9.9987 -9.99917 -9.99917 6.09375 2.59375 2.59375 -0.00199992 -0.00199994 -0.00199994 
-9.99871 -9.9992 -9.99922 6.09375 2.59375 2.90625 -0.00199992 -0.00199995 -0.00199995 
-9.99891 -9.99941 -9.9995 6.09375 2.59375 3.21875 -0.00199993 -0.00199996 -0.00199997 
-9.99924 -9.99944 -9.99934 6.09375 2.90625 1.65625 -0.00199995 -0.00199996 -0.00199996 
-9.99879 -9.99924 -9.9992 6.09375 2.90625 1.96875 -0.00199992 -0.00199995 -0.00199995 
-9.99871 -9.99922 -9.9992 6.09375 2.90625 2.28125 -0.00199992 -0.00199995 -0.00199995 
-9.99871 -9.99922 -9.9992 6.09375 2.90625 2.59375 -0.00199992 -0.00199995 -0.00199995 
-9.99871 -9.99924 -9.99924 6.09375 2.90625 2.90625 -0.00199992 -0.00199995 -0.00199995 
-9.99892 -9.99945 -9.99952 6.09375 2.90625 3.21875 -0.00199993 -0.00199996 -0.00199997 
-9.99934 -9.99964 -9.99951 6.09375 3.21875 1.65625 -0.00199996 -0.00199998 -0.00199997 
-9.99898 -9.99952 -9.99942 6.09375 3.21875 1.96875 -0.00199993 -0.00199997 -0.00199996 
-9.99891 -9.9995 -9.99941 6.09375 3.21875 2.28125 -0.00199993 -0.00199997 -0.00199996 
-9.99891 -9.9995 -9.99941 6.09375 3.21875 2.59375 -0.00199993 -0.00199997 -0.00199996 
-9.99892 -9.99952 -9.99945 6.09375 3.21875 2.90625 -0.00199993 -0.00199997 -0.00199996 
-9.99911 -9.99965 -9.99965 6.09375 3.21875 3.21875 -0.00199994 -0.00199998 -0.00199998 
-9.99995 -9.99995 -9.99995 6.40625 1.65625 1.65625 -0.002 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 1.65625 1.96875 -0.002 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 1.65625 2.28125 -0.002 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 1.65625 2.59375 -0.002 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 1.65625 2.90625 -0.002 -0.002 -0.002 
-9.99994 -9.99995 -9.99996 6.40625 1.65625 3.21875 -0.002 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 1.96875 1.65625 -0.002 -0.002 -0.002 
-9.99989 -9.99992 -9.99992 6.40625 1.96875 1.96875 -0.00199999 -0.002 -0.002 
-9.99989 -9.99992 -9.99992 6.40625 1.96875 2.28125 -0.00199999 -0.00199999 -0.00199999 
-9.99989 -9.99992 -9.99992 6.40625 1.96875 2.59375 -0.00199999 -0.00199999 -0.00199999 
-9.99989 -9.99992 -9.99993 6.40625 1.96875 2.90625 -0.00199999 -0.002 -0.002 
-9.99991 -9.99994 -9.99995 6.40625 1.96875 3.21875 -0.00199999 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 2.28125 1.65625 -0.002 -0.002 -0.002 
-9.99989 -9.99992 -9.99992 6.40625 2.28125 1.96875 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.28125 2.28125 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.28125 2.59375 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.28125 2.90625 -0.00199999 -0.00199999 -0.002 
-9.9999 -9.99994 -9.99995 6.40625 2.28125 3.21875 -0.00199999 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 2.59375 1.65625 -0.002 -0.002 -0.002 
-9.99989 -9.99992 -9.99992 6.40625 2.59375 1.96875 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.59375 2.28125 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.59375 2.59375 -0.00199999 -0.00199999 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.59375 2.90625 -0.00199999 -0.00199999 -0.002 
-9.9999 -9.99994 -9.99995 6.40625 2.59375 3.21875 -0.00199999 -0.002 -0.002 
-9.99993 -9.99994 -9.99994 6.40625 2.90625 1.65625 -0.002 -0.002 -0.002 
-9.99989 -9.99993 -9.99992 6.40625 2.90625 1.96875 -0.00199999 -0.002 -0.002 
-9.99988 -9.99992 -9.99992 6.40625 2.90625 2.28125 -0.00199999 -0.002 -0.00199999 
-9.99988 -9.99992 -9.99992 6.40625 2.90625 2.59375 -0.00199999 -0.002 -0.00199999 
-9.99988 -9.99993 -9.99993 6.40625 2.90625 2.90625 -0.00199999 -0.002 -0.002 
-9.9999 -9.99995 -9.99995 6.40625 2.90625 3.21875 -0.00199999 -0.002 -0.002 
-9.99994 -9.99996 -9.99995 6.40625 3.21875 1.65625 -0.002 -0.002 -0.002 
-9.99991 -9.99995 -9.99994 6.40625 3.21875 1.96875 -0.00199999 -0.002 -0.002 
-9.9999 -9.99995 -9.99994 6.40625 3.21875 2.28125 -0.00199999 -0.002 -0.002 
-9.9999 -9.99995 -9.99994 6.40625 3.21875 2.59375 -0.00199999 -0.002 -0.002 
-9.9999 -9.99995 -9.99995 6.40625 3.21875 2.90625 -0.00199999 -0.002 -0.002 
-9.99992 -9.99996 -9.99996 6.40625 3.21875 3.21875 -0.00199999 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.65625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 1.96875 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.28125 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.59375 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 2.90625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 6.71875 3.21875 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.65625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 1.96875 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.28125 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.59375 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 2.90625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.03125 3.21875 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.65625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 1.96875 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.28125 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.59375 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 2.28125 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 2.59375 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 2.90625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 2.90625 3.21875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 3.21875 1.65625 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 3.21875 1.96875 -0.002 -0.002 -0.002 
-10 -10 -10 7.34375 3.21875 2.28125 -0.002 -0.002 -0.002 
