#time memba_kinetic_energy membb_kinetic_energy 
2.6  0.497338   0.715541  
2.61  0.514763   0.718667  
2.62  0.534299   0.721926  
2.63  0.555072   0.725002  
2.64  0.576155   0.727569  
2.65  0.596642   0.729332  
2.66  0.615702   0.73006  
2.67  0.632625   0.729634  
2.68  0.646869   0.727991  
2.69  0.658084   0.725095  
2.7  0.666075   0.720973  
2.71  0.670831   0.715724  
2.72  0.672525   0.709544  
2.73  0.671448   0.702686  
2.74  0.66801   0.695423  
2.75  0.662679   0.68806  
2.76  0.655944   0.680921  
2.77  0.648278   0.674347  
2.78  0.64012   0.668684  
2.79  0.631903   0.664241  
2.8  0.623934   0.661265  
2.81  0.616359   0.660009  
2.82  0.609277   0.660683  
2.83  0.602746   0.66331  
2.84  0.596741   0.667744  
2.85  0.591275   0.673711  
2.86  0.586363   0.680747  
2.87  0.581978   0.688274  
2.88  0.578144   0.695689  
2.89  0.574925   0.702341  
2.9  0.572442   0.707626  
2.91  0.570856   0.711117  
2.92  0.570343   0.712395  
2.93  0.571084   0.710997  
2.94  0.573267   0.706603  
2.95  0.577047   0.699065  
2.96  0.582516   0.688553  
2.97  0.589687   0.67544  
2.98  0.598481   0.660181  
2.99  0.608732   0.643389  
3  0.620176   0.625801  
3.01  0.632439   0.608241  
3.02  0.645068   0.591549  
3.03  0.657566   0.576555  
3.04  0.669404   0.564067  
3.05  0.680011   0.554811  
3.06  0.688855   0.549381  
3.07  0.69552   0.548202  
3.08  0.699678   0.551508  
3.09  0.701121   0.559323  
3.1  0.699768   0.571454  
3.11  0.695659   0.587499  
3.12  0.688978   0.606864  
3.13  0.680037   0.628789  
3.14  0.669209   0.652392  
3.15  0.656872   0.676715  
3.16  0.643483   0.700783  
3.17  0.629588   0.72367  
3.18  0.615727   0.74454  
3.19  0.602418   0.762683  
3.2  0.590169   0.777569  
3.21  0.579453   0.788874  
3.22  0.570658   0.796472  
3.23  0.564091   0.800416  
3.24  0.55996   0.800925  
3.25  0.558362   0.798347  
3.26  0.559271   0.793129  
3.27  0.562504   0.785762  
3.28  0.567767   0.776736  
3.29  0.574851   0.766507  
3.3  0.583513   0.755467  
3.31  0.593366   0.743924  
3.32  0.604017   0.732109  
3.33  0.615074   0.720164  
3.34  0.626191   0.708194  
3.35  0.637088   0.696286  
3.36  0.647543   0.684514  
3.37  0.657392   0.672948  
3.38  0.666451   0.661683  
3.39  0.67457   0.650839  
3.4  0.681718   0.640523  
3.41  0.687907   0.630895  
3.42  0.693182   0.622222  
3.43  0.697604   0.614793  
3.44  0.701237   0.608897  
3.45  0.704129   0.60481  
3.46  0.706301   0.602787  
3.47  0.707679   0.603036  
3.48  0.708111   0.605695  
3.49  0.707433   0.610803  
3.5  0.705431   0.618297  
3.51  0.701875   0.628018  
3.52  0.696591   0.639693  
3.53  0.689506   0.65292  
3.54  0.680635   0.66718  
3.55  0.670081   0.681851  
3.56  0.658053   0.696264  
3.57  0.644887   0.709739  
3.58  0.631031   0.721575  
3.59  0.616998   0.73109  
3.6  0.603398   0.737693  
3.61  0.590879   0.740927  
3.62  0.580036   0.740505  
3.63  0.571412   0.736327  
3.64  0.565489   0.728498  
3.65  0.562683   0.71733  
3.66  0.563311   0.703331  
3.67  0.567537   0.687178  
3.68  0.575363   0.669703  
3.69  0.586644   0.651832  
3.7  0.601089   0.634498  
3.71  0.618253   0.618602  
3.72  0.637583   0.60495  
3.73  0.658448   0.594206  
3.74  0.680069   0.586811  
3.75  0.701614   0.582985  
3.76  0.722301   0.582766  
3.77  0.74138   0.585997  
3.78  0.758134   0.592327  
3.79  0.771912   0.60124  
3.8  0.782158   0.611921  
3.81  0.788487   0.623494  
3.82  0.790798   0.63526  
3.83  0.789165   0.646562  
3.84  0.783713   0.656834  
3.85  0.774712   0.66561  
3.86  0.762606   0.672458  
3.87  0.747997   0.676956  
3.88  0.731616   0.678891  
3.89  0.714321   0.678297  
3.9  0.697053   0.675349  
3.91  0.680725   0.670353  
3.92  0.666168   0.663728  
3.93  0.654137   0.65599  
3.94  0.645267   0.647721  
3.95  0.640025   0.639544  
3.96  0.638647   0.632088  
3.97  0.641091   0.625939  
3.98  0.647132   0.621595  
3.99  0.656422   0.619442  
4  0.668443   0.61975  
4.01  0.682544   0.622675  
4.02  0.697979   0.628219  
4.03  0.713929   0.636229  
4.04  0.729558   0.646405  
4.05  0.744076   0.658292  
4.06  0.756784   0.671314  
4.07  0.767118   0.684878  
4.08  0.774678   0.698375  
4.09  0.779216   0.711182  
4.1  0.78064   0.722742  
4.11  0.779017   0.732597  
4.12  0.774556   0.740413  
4.13  0.767579   0.745995  
4.14  0.758492   0.749299  
4.15  0.747768   0.750425  
4.16  0.735933   0.749608  
4.17  0.723526   0.747196  
4.18  0.711071   0.743638  
4.19  0.699059   0.739432  
4.2  0.687941   0.73507  
4.21  0.678113   0.731188  
4.22  0.669903   0.728569  
4.23  0.663566   0.727757  
4.24  0.659259   0.728978  
4.25  0.65704   0.732309  
4.26  0.656888   0.737692  
4.27  0.658699   0.744931  
4.28  0.662266   0.753696  
4.29  0.667267   0.763498  
4.3  0.673294   0.773735  
4.31  0.679876   0.783791  
4.32  0.686465   0.79304  
4.33  0.692554   0.800863  
4.34  0.697632   0.806658  
4.35  0.701231   0.809919  
4.36  0.703038   0.810295  
4.37  0.702732   0.807584  
4.38  0.70014   0.801751  
4.39  0.695353   0.79294  
4.4  0.688625   0.781484  
4.41  0.680342   0.767851  
4.42  0.670989   0.752598  
4.43  0.661143   0.73635  
4.44  0.651448   0.719767  
4.45  0.64254   0.703538  
4.46  0.635007   0.688344  
4.47  0.629348   0.674817  
4.48  0.625926   0.663398  
4.49  0.624934   0.654374  
4.5  0.626402   0.647964  
4.51  0.630218   0.644255  
4.52  0.63614   0.643195  
4.53  0.643759   0.644575  
4.54  0.652547   0.648059  
4.55  0.661976   0.653213  
4.56  0.671556   0.659522  
4.57  0.680855   0.666458  
4.58  0.689481   0.673571  
4.59  0.697086   0.680416  
4.6  0.703424   0.686578  
4.61  0.708329   0.691752  
4.62  0.711686   0.695741  
4.63  0.713458   0.698563  
4.64  0.713661   0.700401  
4.65  0.712323   0.701503  
4.66  0.709498   0.702181  
4.67  0.705272   0.702753  
4.68  0.699795   0.703569  
4.69  0.693272   0.705021  
4.7  0.68594   0.707477  
4.71  0.678037   0.711265  
4.72  0.669801   0.716645  
4.73  0.661476   0.72379  
4.74  0.653313   0.732777  
4.75  0.645568   0.74358  
4.76  0.63845   0.75607  
4.77  0.632116   0.770026  
4.78  0.626742   0.78518  
4.79  0.622462   0.801247  
4.8  0.619333   0.817868  
4.81  0.617392   0.834631  
4.82  0.616681   0.851139  
4.83  0.617229   0.867036  
4.84  0.618978   0.882028  
4.85  0.62181   0.895876  
4.86  0.625582   0.908415  
4.87  0.630134   0.919573  
4.88  0.635298   0.929318  
4.89  0.640915   0.937671  
4.9  0.646814   0.944689  
4.91  0.652801   0.95038  
4.92  0.658674   0.95469  
4.93  0.664232   0.957504  
4.94  0.669281   0.958647  
4.95  0.673614   0.957876  
4.96  0.676995   0.95486  
4.97  0.679266   0.949286  
4.98  0.680406   0.940955  
4.99  0.680449   0.929754  
5  0.679468   0.915691  
5.01  0.6776   0.898912  
5.02  0.675039   0.879734  
5.03  0.672046   0.858648  
5.04  0.6689   0.836275  
5.05  0.665879   0.813302  
5.06  0.663251   0.790375  
5.07  0.661233   0.768165  
5.08  0.659997   0.747377  
5.09  0.659687   0.728588  
5.1  0.660324   0.712235  
5.11  0.661835   0.698601  
5.12  0.664131   0.687808  
5.13  0.667098   0.679821  
5.14  0.670602   0.674467  
5.15  0.674481   0.671461  
5.16  0.678542   0.670455  
5.17  0.682561   0.671062  
5.18  0.686304   0.672879  
5.19  0.689552   0.675505  
5.2  0.692117   0.678568  
5.21  0.693828   0.68174  
5.22  0.694555   0.684755  
5.23  0.694225   0.687415  
5.24  0.692837   0.689571  
5.25  0.690465   0.69109  
5.26  0.687257   0.691962  
5.27  0.683434   0.692332  
5.28  0.679275   0.692409  
5.29  0.675109   0.692451  
5.3  0.671294   0.692746  
5.31  0.668229   0.693587  
5.32  0.666324   0.695254  
5.33  0.665924   0.698017  
5.34  0.66729   0.702083  
5.35  0.670625   0.707515  
5.36  0.676067   0.714217  
5.37  0.683647   0.721984  
5.38  0.693248   0.73049  
5.39  0.704613   0.739338  
5.4  0.717374   0.748159  
5.41  0.730988   0.756627  
5.42  0.744806   0.764573  
5.43  0.758211   0.771883  
5.44  0.77054   0.778401  
5.45  0.781077   0.784035  
5.46  0.78918   0.788754  
5.47  0.794312   0.792575  
5.48  0.796058   0.795542  
5.49  0.794172   0.797788  
5.5  0.788619   0.799455  
5.51  0.779586   0.800602  
5.52  0.76748   0.801245  
5.53  0.752901   0.801348  
5.54  0.736605   0.800833  
5.55  0.719402   0.79958  
5.56  0.702177   0.79736  
5.57  0.6859   0.79397  
5.58  0.67149   0.789355  
5.59  0.659771   0.783504  
5.6  0.651313   0.77648  
5.61  0.646472   0.768454  
5.62  0.645498   0.759704  
5.63  0.64846   0.75061  
5.64  0.655241   0.741624  
5.65  0.665535   0.733233  
5.66  0.678832   0.725815  
5.67  0.694451   0.719677  
5.68  0.711573   0.715117  
5.69  0.72929   0.712325  
5.7  0.746653   0.711402  
5.71  0.762699   0.712258  
5.72  0.776529   0.71457  
5.73  0.787398   0.717883  
5.74  0.794756   0.721651  
5.75  0.798291   0.725281  
5.76  0.797932   0.728187  
5.77  0.793839   0.729852  
5.78  0.786412   0.72988  
5.79  0.776267   0.728032  
5.8  0.764206   0.724245  
5.81  0.751164   0.718637  
5.82  0.738137   0.711449  
5.83  0.726118   0.702999  
5.84  0.716003   0.693765  
5.85  0.70855   0.684364  
5.86  0.704352   0.675456  
