#time fluid_temperature fluid_vCM 
0.518  10.7899    1.40532 2.31521 1.38366   
0.519  10.7813    1.33238 2.24726 1.28738   
0.52  10.5666    1.24753 2.1748 1.18155   
0.521  10.2807    1.14966 2.09729 1.0704   
0.522  10.0766    1.03762 2.01632 0.956428   
0.523  8.19472    0.91012 1.9353 0.847677   
0.524  6.19832    0.767448 1.85567 0.74531   
0.525  5.80334    0.613114 1.77947 0.645331   
0.526  5.50649    0.453283 1.70859 0.544953   
0.527  5.82956    0.294171 1.64349 0.442386   
0.528  5.61247    0.142199 1.58707 0.337197   
0.529  5.65844    0.00251656 1.54148 0.230042   
0.53  6.22248    -0.123276 1.50588 0.130346   
0.531  6.84803    -0.23649 1.47847 0.048273   
0.532  8.45902    -0.338604 1.45663 -0.0111252   
0.533  8.21602    -0.427054 1.43768 -0.0501413   
0.534  9.20922    -0.499407 1.41811 -0.0720228   
0.535  9.28793    -0.556563 1.39534 -0.0750687   
0.536  9.31036    -0.600834 1.36695 -0.060951   
0.537  10.0503    -0.635185 1.32969 -0.0371716   
0.538  10.7111    -0.661986 1.28278 -0.0155835   
0.539  10.9927    -0.684176 1.22776 -0.002329   
0.54  11.7353    -0.706623 1.16661 0.000953246   
0.541  10.9942    -0.734501 1.10077 -0.0115582   
0.542  11.8605    -0.768687 1.03231 -0.0463618   
0.543  11.4273    -0.808098 0.965284 -0.109789   
0.544  11.56    -0.852623 0.903938 -0.199427   
0.545  11.7235    -0.90434 0.849546 -0.302393   
0.546  12.3824    -0.964016 0.801703 -0.410666   
0.547  12.4365    -1.02889 0.7599 -0.520373   
0.548  11.1366    -1.09498 0.724939 -0.629479   
0.549  11.1757    -1.15781 0.695728 -0.73407   
0.55  12.1042    -1.21102 0.669397 -0.830507   
0.551  11.3523    -1.24805 0.643255 -0.918082   
0.552  11.7205    -1.26806 0.614809 -0.997261   
0.553  12.1295    -1.27294 0.582725 -1.06714   
0.554  12.876    -1.26516 0.545567 -1.12199   
0.555  12.7939    -1.24627 0.503329 -1.16354   
0.556  13.6246    -1.21518 0.454171 -1.19982   
0.557  13.1788    -1.17532 0.393345 -1.22862   
0.558  12.2369    -1.13252 0.319756 -1.24315   
0.559  11.8294    -1.0902 0.236042 -1.23948   
0.56  12.099    -1.05278 0.143647 -1.21514   
0.561  11.7326    -1.02465 0.0477809 -1.17388   
0.562  12.2555    -1.00793 -0.0438639 -1.11957   
0.563  12.4454    -1.00101 -0.126828 -1.05963   
0.564  12.5442    -1.00165 -0.197469 -1.00359   
0.565  11.431    -1.01002 -0.254873 -0.953638   
0.566  10.8842    -1.02509 -0.299072 -0.915022   
0.567  11.2136    -1.04509 -0.330733 -0.890333   
0.568  10.4807    -1.0645 -0.347029 -0.883312   
0.569  10.4557    -1.07779 -0.343761 -0.896397   
0.57  10.7956    -1.08411 -0.320739 -0.924034   
0.571  12.0056    -1.08221 -0.277227 -0.966367   
0.572  13.1274    -1.07443 -0.216985 -1.01442   
0.573  13.532    -1.06483 -0.14803 -1.05427   
0.574  14.5317    -1.05405 -0.0776076 -1.07904   
0.575  14.8908    -1.0411 -0.0112578 -1.08347   
0.576  14.5089    -1.0221 0.0515315 -1.07239   
0.577  14.5827    -0.985178 0.116069 -1.06322   
0.578  14.5418    -0.925822 0.181527 -1.05912   
0.579  14.1032    -0.853099 0.239177 -1.04627   
0.58  12.9359    -0.778545 0.278341 -1.01399   
0.581  12.0023    -0.713704 0.291614 -0.953808   
0.582  10.6415    -0.670359 0.273272 -0.855638   
0.583  10.0954    -0.657165 0.219732 -0.713703   
0.584  10.014    -0.671213 0.136765 -0.541581   
0.585  11.2329    -0.703505 0.0352562 -0.361215   
0.586  11.1662    -0.747152 -0.0734933 -0.191758   
0.587  13.0774    -0.795886 -0.176392 -0.0550055   
0.588  13.2538    -0.839183 -0.255767 0.0282437   
0.589  14.7958    -0.869555 -0.299577 0.0485567   
0.59  15.4775    -0.883583 -0.300008 -0.00584296   
0.591  16.1853    -0.877904 -0.250154 -0.143395   
0.592  16.0306    -0.854501 -0.157758 -0.35087   
0.593  16.1747    -0.818194 -0.0371372 -0.605375   
0.594  17.0895    -0.77639 0.094062 -0.874132   
0.595  17.1158    -0.73791 0.212165 -1.11831   
0.596  15.8111    -0.71252 0.293292 -1.304   
0.597  15.2134    -0.715066 0.315858 -1.4004   
0.598  14.3461    -0.753959 0.271664 -1.39784   
0.599  15.1317    -0.828964 0.162187 -1.30515   
0.6  14.8289    -0.936669 -0.00504475 -1.13392   
0.601  15.0877    -1.06648 -0.210117 -0.908254   
0.602  13.9931    -1.2059 -0.432948 -0.65942   
0.603  13.4765    -1.34687 -0.660101 -0.413182   
0.604  13.7544    -1.4849 -0.880852 -0.186075   
0.605  11.6236    -1.61878 -1.08786 0.0105485   
0.606  11.8094    -1.74839 -1.27469 0.168031   
0.607  11.4192    -1.87111 -1.43189 0.277839   
0.608  11.2469    -1.98199 -1.5505 0.334117   
0.609  11.1741    -2.07673 -1.62577 0.338802   
0.61  11.0211    -2.15507 -1.65902 0.294928   
0.611  11.4148    -2.2154 -1.65367 0.205145   
0.612  11.651    -2.25779 -1.61547 0.0796834   
0.613  11.3136    -2.28641 -1.55393 -0.0696642   
0.614  12.6445    -2.3076 -1.48235 -0.223526   
0.615  11.6408    -2.32622 -1.41411 -0.36105   
0.616  12.4598    -2.34555 -1.35786 -0.472605   
0.617  12.4707    -2.37093 -1.32216 -0.545937   
0.618  13.0617    -2.40798 -1.3142 -0.570956   
0.619  14.5585    -2.45964 -1.33674 -0.548408   
0.62  15.5288    -2.52646 -1.38835 -0.479759   
0.621  16.3904    -2.60647 -1.4639 -0.373374   
0.622  17.164    -2.69423 -1.55786 -0.237912   
0.623  16.3229    -2.78552 -1.661 -0.0837697   
0.624  17.0914    -2.87392 -1.75963 0.071073   
0.625  15.517    -2.94762 -1.83937 0.202992   
0.626  14.8822    -2.99323 -1.88566 0.286042   
0.627  15.0724    -2.99983 -1.886 0.305131   
0.628  15.0606    -2.96423 -1.83524 0.260466   
0.629  15.8374    -2.89341 -1.74037 0.173182   
0.63  16.5372    -2.79593 -1.61386 0.0655658   
0.631  17.2207    -2.67828 -1.46951 -0.0440127   
0.632  16.4923    -2.54722 -1.32112 -0.133506   
0.633  17.3894    -2.41088 -1.18164 -0.187299   
0.634  17.5838    -2.27991 -1.06383 -0.189117   
0.635  15.6617    -2.16421 -0.976591 -0.130478   
0.636  15.7334    -2.06858 -0.922764 -0.0176347   
0.637  14.2772    -1.99196 -0.896151 0.133925   
0.638  14.0425    -1.9328 -0.890986 0.308765   
0.639  14.9096    -1.88973 -0.907033 0.497626   
0.64  14.6561    -1.86295 -0.943814 0.694685   
0.641  14.2565    -1.85484 -0.997944 0.894674   
0.642  15.4737    -1.86261 -1.06125 1.08488   
0.643  17.2697    -1.88053 -1.12636 1.25445   
0.644  16.9214    -1.90608 -1.1918 1.40064   
0.645  17.1263    -1.93727 -1.25519 1.52136   
0.646  18.1724    -1.9718 -1.31105 1.61141   
0.647  18.8769    -2.0024 -1.35156 1.66537   
0.648  17.3524    -2.02143 -1.36775 1.68034   
0.649  17.1076    -2.02574 -1.3564 1.65844   
0.65  16.7333    -2.01521 -1.32335 1.60916   
0.651  18.0978    -1.99845 -1.27946 1.54616   
0.652  17.9472    -1.98572 -1.2335 1.48232   
0.653  18.5963    -1.98663 -1.19738 1.43646   
0.654  18.1986    -2.0087 -1.18384 1.42566   
0.655  18.4319    -2.05173 -1.20105 1.45338   
0.656  18.4668    -2.11255 -1.25206 1.51285   
0.657  19.0191    -2.19171 -1.33636 1.59521   
0.658  19.9956    -2.29005 -1.45133 1.68836   
0.659  18.9731    -2.40238 -1.58911 1.7753   
0.66  19.1872    -2.52133 -1.74142 1.84348   
0.661  18.8985    -2.63691 -1.90289 1.88335   
0.662  19.8914    -2.73809 -2.06319 1.88091   
0.663  18.2095    -2.81602 -2.2088 1.82717   
0.664  18.7522    -2.86461 -2.33209 1.72553   
0.665  18.9183    -2.88455 -2.43355 1.58765   
0.666  19.9004    -2.87835 -2.51533 1.42283   
0.667  18.2743    -2.84889 -2.57609 1.23307   
0.668  17.5312    -2.79926 -2.61212 1.02   
0.669  17.439    -2.73262 -2.62289 0.785853   
0.67  16.4822    -2.6568 -2.61704 0.542721   
0.671  15.345    -2.58078 -2.60607 0.307002   
0.672  15.8997    -2.51247 -2.59918 0.0900251   
0.673  16.8466    -2.45971 -2.60381 -0.0949236   
0.674  17.5386    -2.42757 -2.62367 -0.238741   
0.675  17.8902    -2.42 -2.66207 -0.338676   
0.676  16.6359    -2.43763 -2.72121 -0.397299   
0.677  16.0455    -2.47768 -2.80084 -0.418309   
0.678  16.7068    -2.53513 -2.90105 -0.402118   
0.679  16.5935    -2.59839 -3.01812 -0.351142   
0.68  17.3495    -2.65397 -3.14372 -0.276181   
0.681  16.7255    -2.69221 -3.2695 -0.196318   
0.682  15.4373    -2.70994 -3.38987 -0.125786   
0.683  14.1045    -2.70752 -3.49769 -0.0751426   
0.684  13.7514    -2.68481 -3.58473 -0.0508721   
0.685  15.2234    -2.6419 -3.64466 -0.0544926   
0.686  15.263    -2.5792 -3.67345 -0.0880015   
0.687  15.8726    -2.50064 -3.67249 -0.147595   
0.688  15.9013    -2.41455 -3.64893 -0.223756   
0.689  16.139    -2.33128 -3.61231 -0.306124   
0.69  15.6345    -2.26239 -3.56857 -0.386804   
0.691  16.4396    -2.21823 -3.52294 -0.457338   
0.692  16.5297    -2.20411 -3.47969 -0.511099   
0.693  15.6759    -2.21861 -3.43861 -0.54597   
0.694  14.9655    -2.25849 -3.40192 -0.557896   
0.695  14.0718    -2.32261 -3.3733 -0.54219   
0.696  14.1217    -2.40645 -3.35532 -0.498783   
0.697  14.8516    -2.50414 -3.34941 -0.430151   
0.698  13.8527    -2.61146 -3.35672 -0.337312   
0.699  13.29    -2.71745 -3.37546 -0.23429   
0.7  13.0739    -2.81052 -3.40075 -0.1428   
0.701  12.6789    -2.88495 -3.43052 -0.0733921   
0.702  12.2266    -2.93927 -3.46613 -0.0239929   
0.703  12.1778    -2.97171 -3.5031 0.00308267   
0.704  11.6605    -2.97973 -3.5351 0.00058063   
0.705  11.1391    -2.96743 -3.56314 -0.0244648   
0.706  11.845    -2.94316 -3.59131 -0.0557274   
0.707  13.6204    -2.91485 -3.62619 -0.0784511   
0.708  14.3683    -2.89011 -3.67357 -0.0819274   
0.709  14.8609    -2.87285 -3.73333 -0.0656037   
0.71  13.414    -2.86799 -3.80159 -0.0333571   
0.711  12.8878    -2.87994 -3.87342 0.0136506   
0.712  12.803    -2.90674 -3.94293 0.0702236   
0.713  13.8451    -2.94632 -4.00611 0.124267   
0.714  14.7128    -2.99679 -4.06101 0.165222   
0.715  15.4262    -3.05615 -4.10531 0.186098   
0.716  15.5901    -3.12267 -4.13053 0.175856   
0.717  13.6898    -3.19397 -4.1311 0.129887   
0.718  13.7076    -3.26842 -4.11047 0.051867   
0.719  14.5774    -3.34141 -4.0733 -0.0558487   
0.72  15.5491    -3.40988 -4.02628 -0.186619   
0.721  16.1736    -3.47506 -3.97373 -0.330393   
0.722  16.7324    -3.53739 -3.91846 -0.476451   
0.723  16.4982    -3.59981 -3.86551 -0.617155   
0.724  16.6628    -3.66506 -3.81928 -0.750565   
0.725  15.6938    -3.73314 -3.78393 -0.873845   
0.726  15.1751    -3.80256 -3.76391 -0.984826   
0.727  15.5419    -3.87045 -3.75598 -1.09224   
0.728  15.3447    -3.93734 -3.75693 -1.19757   
0.729  14.3655    -4.0053 -3.77093 -1.29458   
0.73  13.3715    -4.07392 -3.79953 -1.38462   
0.731  12.3306    -4.14355 -3.83962 -1.46577   
0.732  12.6752    -4.21481 -3.88596 -1.5373   
0.733  12.2249    -4.28616 -3.93532 -1.59796   
0.734  11.7257    -4.35471 -3.98465 -1.64353   
0.735  12.8105    -4.4176 -4.03032 -1.66893   
0.736  13.0297    -4.4726 -4.07081 -1.66481   
0.737  13.2601    -4.51912 -4.10697 -1.61691   
0.738  13.2267    -4.55636 -4.13777 -1.52111   
0.739  13.3214    -4.58413 -4.16079 -1.38362   
0.74  12.4312    -4.60658 -4.17797 -1.20937   
0.741  12.0947    -4.62928 -4.19514 -1.00638   
0.742  10.3533    -4.65327 -4.22031 -0.786254   
0.743  10.2615    -4.67628 -4.25841 -0.562938   
0.744  9.19719    -4.69802 -4.31024 -0.343378   
0.745  7.85485    -4.71887 -4.37526 -0.137823   
0.746  7.70891    -4.73712 -4.44819 0.0227606   
0.747  7.91426    -4.75086 -4.52484 0.107912   
0.748  7.39489    -4.76112 -4.60548 0.104705   
0.749  7.67752    -4.76875 -4.68938 0.00297731   
0.75  7.87352    -4.77302 -4.77716 -0.206128   
0.751  8.94618    -4.77369 -4.86897 -0.513809   
0.752  8.92596    -4.76995 -4.9625 -0.889346   
0.753  9.11679    -4.76286 -5.05589 -1.288   
0.754  9.52059    -4.75468 -5.1472 -1.66612   
0.755  9.21122    -4.74754 -5.23328 -1.98549   
0.756  10.2485    -4.74457 -5.31116 -2.22103   
0.757  10.9065    -4.74712 -5.37854 -2.35379   
0.758  11.6484    -4.75111 -5.43019 -2.37112   
0.759  12.0663    -4.75006 -5.46499 -2.27419   
0.76  11.0603    -4.74252 -5.48675 -2.07555   
0.761  10.0425    -4.73049 -5.49882 -1.79499   
0.762  9.68219    -4.71533 -5.50499 -1.45118   
0.763  9.04184    -4.6975 -5.50741 -1.07225   
0.764  8.74974    -4.67745 -5.50808 -0.684684   
0.765  8.81307    -4.65597 -5.51041 -0.309104   
0.766  8.46597    -4.63274 -5.51699 0.0219946   
0.767  9.14603    -4.60618 -5.53116 0.282711   
0.768  9.71594    -4.5775 -5.55771 0.453878   
0.769  9.92959    -4.54983 -5.5986 0.521586   
0.77  10.412    -4.52443 -5.65278 0.486924   
0.771  11.2188    -4.50209 -5.72035 0.362496   
0.772  11.8677    -4.48215 -5.79995 0.162909   
0.773  11.8933    -4.46221 -5.88676 -0.0917153   
0.774  9.79218    -4.44061 -5.9751 -0.370361   
0.775  9.53414    -4.41506 -6.05815 -0.639664   
0.776  10.2556    -4.38188 -6.13001 -0.868732   
0.777  9.97316    -4.34083 -6.18501 -1.03052   
0.778  10.1749    -4.2923 -6.21509 -1.09294   
0.779  9.60832    -4.23691 -6.21411 -1.04075   
0.78  10.1213    -4.17611 -6.18031 -0.875446   
0.781  9.53272    -4.10957 -6.11567 -0.603394   
0.782  10.0034    -4.03764 -6.02495 -0.244015   
0.783  9.90322    -3.96354 -5.91308 0.172001   
0.784  9.82853    -3.89263 -5.78498 0.609277   
0.785  10.3801    -3.83073 -5.64521 1.0292   
0.786  9.53463    -3.78246 -5.50013 1.39734   
0.787  9.60959    -3.75207 -5.36192 1.67523   
0.788  9.21168    -3.74462 -5.24289 1.82309   
0.789  8.89281    -3.76039 -5.14936 1.819   
0.79  7.85569    -3.79631 -5.08478 1.65824   
0.791  7.71408    -3.84726 -5.04852 1.3695   
0.792  8.53286    -3.90749 -5.03339 0.998883   
0.793  7.82876    -3.97343 -5.02622 0.590519   
0.794  8.15438    -4.04264 -5.01418 0.191135   
0.795  9.0544    -4.1106 -4.98816 -0.149121   
0.796  9.32941    -4.17268 -4.94257 -0.384015   
0.797  9.08446    -4.22647 -4.87552 -0.487028   
0.798  10.2833    -4.26628 -4.78913 -0.460531   
0.799  10.6014    -4.28685 -4.68802 -0.322372   
0.8  11.3345    -4.28786 -4.57577 -0.0950484   
0.801  11.2012    -4.27038 -4.45476 0.195201   
0.802  12.0225    -4.23652 -4.32605 0.525469   
0.803  13.5026    -4.19272 -4.19181 0.86304   
0.804  13.4262    -4.14455 -4.05625 1.17251   
0.805  13.0634    -4.09519 -3.92616 1.42479   
0.806  13.1921    -4.04733 -3.80859 1.60018   
0.807  11.6788    -4.00017 -3.70792 1.69508   
0.808  11.2214    -3.95273 -3.62593 1.71168   
0.809  11.7082    -3.90552 -3.56138 1.65776   
0.81  12.687    -3.85752 -3.51137 1.54857   
0.811  11.6509    -3.80687 -3.47177 1.40791   
0.812  12.7207    -3.75484 -3.43927 1.25721   
0.813  13.2331    -3.70322 -3.41247 1.10334   
0.814  13.6692    -3.65247 -3.38749 0.94996   
0.815  13.9582    -3.60128 -3.35676 0.807609   
0.816  13.174    -3.54793 -3.31472 0.687528   
0.817  12.2712    -3.49258 -3.25945 0.597879   
0.818  12.6861    -3.43834 -3.19094 0.538981   
0.819  12.5055    -3.38832 -3.11245 0.503557   
0.82  11.4284    -3.34293 -3.02867 0.48718   
0.821  11.9959    -3.30032 -2.94243 0.486188   
0.822  11.406    -3.25997 -2.85856 0.497466   
0.823  11.5029    -3.22515 -2.78282 0.517973   
0.824  10.7325    -3.19691 -2.71583 0.547861   
0.825  9.7712    -3.17228 -2.65604 0.591926   
0.826  9.67975    -3.14879 -2.60178 0.649144   
0.827  10.8706    -3.12736 -2.5516 0.717221   
0.828  10.6784    -3.1088 -2.50616 0.791826   
0.829  10.5496    -3.09312 -2.46802 0.859207   
0.83  10.3805    -3.0818 -2.44004 0.911386   
0.831  9.49771    -3.07735 -2.42924 0.936726   
0.832  9.45279    -3.08266 -2.44007 0.918835   
0.833  9.43599    -3.09867 -2.46988 0.857311   
0.834  9.22196    -3.12577 -2.51733 0.752818   
0.835  8.91025    -3.16203 -2.58172 0.603143   
0.836  8.69721    -3.20064 -2.65921 0.421473   
0.837  9.5241    -3.23441 -2.74192 0.229386   
0.838  9.31561    -3.25604 -2.81964 0.0447541   
0.839  9.0449    -3.2588 -2.88259 -0.115398   
0.84  9.66975    -3.23847 -2.92335 -0.234242   
0.841  9.44383    -3.19517 -2.94043 -0.3039   
0.842  10.3215    -3.13263 -2.93763 -0.325813   
0.843  9.75824    -3.05463 -2.92049 -0.304764   
0.844  9.74368    -2.96567 -2.89465 -0.251002   
0.845  10.1541    -2.86917 -2.86308 -0.175405   
0.846  10.728    -2.76875 -2.83046 -0.0910711   
0.847  11.0853    -2.67095 -2.80259 -0.0124293   
0.848  10.5233    -2.58124 -2.7823 0.050791   
0.849  10.5611    -2.50481 -2.77193 0.0901607   
0.85  10.7183    -2.44858 -2.77527 0.0948131   
0.851  10.267    -2.41976 -2.79858 0.0505839   
0.852  10.855    -2.42267 -2.84681 -0.050913   
0.853  10.6879    -2.45476 -2.91763 -0.200496   
0.854  11.3014    -2.5112 -3.00437 -0.379019   
0.855  11.723    -2.58492 -3.09891 -0.567928   
0.856  12.1249    -2.66392 -3.19126 -0.748894   
0.857  12.8888    -2.73683 -3.27335 -0.905287   
0.858  13.3628    -2.79439 -3.34003 -1.02368   
0.859  14.0418    -2.8307 -3.38692 -1.09116   
0.86  14.1549    -2.84323 -3.4085 -1.09643   
0.861  14.4706    -2.83004 -3.40103 -1.03703   
0.862  12.199    -2.79471 -3.36834 -0.924238   
0.863  11.0301    -2.74718 -3.31925 -0.777141   
0.864  12.3086    -2.69649 -3.26181 -0.611516   
0.865  12.135    -2.64799 -3.2021 -0.442212   
0.866  12.3294    -2.60455 -3.14469 -0.283246   
0.867  12.2026    -2.57007 -3.09471 -0.149884   
0.868  12.0427    -2.55006 -3.05857 -0.0622541   
0.869  11.3876    -2.54782 -3.03821 -0.0285104   
0.87  10.2848    -2.56366 -3.03366 -0.0443371   
0.871  10.5095    -2.59636 -3.04628 -0.103277   
0.872  10.2517    -2.64294 -3.07306 -0.196905   
0.873  10.8144    -2.69941 -3.10811 -0.31484   
0.874  10.4104    -2.75955 -3.14428 -0.442246   
0.875  11.2927    -2.81403 -3.17254 -0.559192   
0.876  12.1864    -2.85455 -3.18439 -0.646992   
0.877  12.4603    -2.87828 -3.17351 -0.693506   
0.878  12.5896    -2.8856 -3.13933 -0.69357   
0.879  12.9363    -2.87725 -3.08492 -0.653116   
0.88  12.7917    -2.85499 -3.01279 -0.584491   
0.881  13.6358    -2.82166 -2.92665 -0.503518   
0.882  13.4263    -2.78369 -2.83492 -0.430297   
0.883  13.5267    -2.75085 -2.74934 -0.384453   
0.884  13.8657    -2.72765 -2.67515 -0.376799   
0.885  14.4504    -2.7127 -2.61266 -0.411461   
0.886  12.9697    -2.70482 -2.56181 -0.489462   
0.887  11.8839    -2.70284 -2.51913 -0.604128   
0.888  10.8395    -2.70667 -2.47802 -0.744384   
0.889  11.362    -2.71759 -2.43332 -0.901032   
0.89  10.3508    -2.73513 -2.38342 -1.06582   
0.891  10.2227    -2.75594 -2.32366 -1.22224   
0.892  10.1338    -2.7748 -2.248 -1.3478   
0.893  9.36078    -2.78867 -2.1557 -1.42819   
0.894  9.65359    -2.7925 -2.04659 -1.44818   
0.895  10.3882    -2.78074 -1.92177 -1.39459   
0.896  9.77051    -2.75597 -1.78833 -1.27232   
0.897  10.2015    -2.72301 -1.65301 -1.09242   
0.898  10.0546    -2.6848 -1.51986 -0.868937   
0.899  9.05819    -2.6456 -1.39392 -0.624561   
0.9  9.46224    -2.60903 -1.28023 -0.384817   
0.901  9.66316    -2.57552 -1.18155 -0.171086   
0.902  9.14366    -2.54269 -1.09764 0.00272307   
0.903  9.50283    -2.5126 -1.0309 0.120348   
0.904  9.39933    -2.48803 -0.984177 0.166548   
0.905  10.0167    -2.46725 -0.9559 0.14304   
0.906  9.28885    -2.45015 -0.94739 0.0572654   
0.907  8.84335    -2.43981 -0.962081 -0.0881408   
0.908  8.01727    -2.43639 -0.998652 -0.285097   
0.909  8.94388    -2.43574 -1.04923 -0.509216   
0.91  8.93632    -2.4336 -1.10305 -0.727923   
0.911  8.70401    -2.42578 -1.15117 -0.914901   
0.912  9.68061    -2.40987 -1.18695 -1.05346   
0.913  9.48869    -2.38589 -1.20664 -1.13086   
0.914  9.4582    -2.35471 -1.21086 -1.13545   
0.915  9.67431    -2.31644 -1.20346 -1.06956   
0.916  10.6677    -2.27249 -1.18959 -0.94636   
0.917  11.3071    -2.22683 -1.17526 -0.784038   
0.918  12.1758    -2.18267 -1.16434 -0.599539   
0.919  11.2248    -2.1406 -1.15701 -0.400766   
0.92  11.1659    -2.0999 -1.15275 -0.196365   
0.921  11.52    -2.05993 -1.15063 0.00436415   
0.922  12.1867    -2.02008 -1.14909 0.195062   
0.923  10.9502    -1.97872 -1.1462 0.37404   
0.924  10.792    -1.93632 -1.14158 0.539682   
0.925  10.641    -1.89614 -1.13773 0.68081   
0.926  9.55661    -1.86003 -1.13601 0.792299   
0.927  9.75864    -1.82882 -1.13404 0.879311   
0.928  10.1508    -1.80475 -1.12939 0.944023   
0.929  9.89474    -1.78932 -1.12175 0.981141   
0.93  8.65827    -1.78128 -1.11244 0.981744   
0.931  9.12816    -1.77971 -1.10456 0.938073   
0.932  10.0685    -1.78313 -1.09808 0.844978   
0.933  9.14781    -1.78717 -1.09023 0.712084   
0.934  9.94502    -1.78862 -1.0809 0.559834   
0.935  9.91122    -1.78707 -1.07293 0.404391   
0.936  10.5939    -1.77925 -1.06529 0.270619   
0.937  11.3536    -1.7588 -1.05454 0.187832   
0.938  11.8036    -1.72247 -1.03795 0.173072   
0.939  12.095    -1.67032 -1.01378 0.230891   
0.94  12.1931    -1.6055 -0.986725 0.350637   
0.941  13.4909    -1.53479 -0.962487 0.514163   
0.942  13.0034    -1.46413 -0.943375 0.697061   
0.943  11.4986    -1.39577 -0.929447 0.881251   
0.944  10.9995    -1.33075 -0.920625 1.06051   
0.945  10.8746    -1.27126 -0.919167 1.22419   
0.946  10.649    -1.21766 -0.925727 1.3662   
0.947  10.1138    -1.17157 -0.939321 1.47976   
0.948  10.0063    -1.13707 -0.958968 1.55076   
0.949  9.56543    -1.11394 -0.981555 1.57242   
0.95  8.22251    -1.10122 -1.00322 1.54117   
0.951  9.10862    -1.09505 -1.02075 1.46422   
0.952  8.68203    -1.08797 -1.03431 1.35179   
0.953  9.52896    -1.07376 -1.04463 1.2123   
0.954  10.5857    -1.05023 -1.05195 1.0523   
0.955  10.3768    -1.01966 -1.05798 0.87571   
0.956  9.75524    -0.982492 -1.06222 0.693636   
0.957  8.82716    -0.937953 -1.06181 0.514764   
0.958  9.00226    -0.888923 -1.05346 0.342613   
0.959  9.02613    -0.838077 -1.03326 0.188652   
0.96  9.34736    -0.785687 -0.99798 0.0647157   
0.961  9.47939    -0.733174 -0.947204 -0.0233887   
0.962  8.97143    -0.68233 -0.883013 -0.0657387   
0.963  9.33098    -0.633151 -0.808483 -0.0558966   
0.964  9.30311    -0.586907 -0.725643 0.000140945   
0.965  8.96556    -0.546416 -0.635195 0.0968637   
0.966  8.5608    -0.51276 -0.538248 0.23405   
0.967  9.35757    -0.488841 -0.437044 0.398335   
0.968  10.0057    -0.478255 -0.3347 0.566194   
0.969  10.0483    -0.480903 -0.234282 0.719168   
0.97  9.74455    -0.497125 -0.139365 0.842984   
0.971  9.37482    -0.526733 -0.0569074 0.915892   
0.972  9.67673    -0.566293 0.00968272 0.922564   
0.973  9.60324    -0.613445 0.061238 0.860686   
0.974  9.56759    -0.665648 0.0977562 0.732076   
0.975  8.90143    -0.718723 0.121073 0.548764   
0.976  9.35018    -0.76825 0.134742 0.32857   
0.977  9.23639    -0.809529 0.142023 0.0874321   
0.978  8.63407    -0.838562 0.146474 -0.158009   
0.979  8.85843    -0.852732 0.1522 -0.39069   
0.98  9.68677    -0.849571 0.161545 -0.586411   
0.981  9.66561    -0.827626 0.176303 -0.717468   
0.982  8.95316    -0.790326 0.196252 -0.772943   
0.983  8.90929    -0.744877 0.218176 -0.763311   
0.984  8.86164    -0.697484 0.240565 -0.701974   
0.985  8.52472    -0.650777 0.262948 -0.592849   
0.986  9.1351    -0.605784 0.283743 -0.443298   
0.987  9.39731    -0.564215 0.301573 -0.269122   
0.988  8.60341    -0.528525 0.31413 -0.0860287   
0.989  8.48077    -0.502467 0.318604 0.0955032   
0.99  8.38664    -0.490271 0.314417 0.260537   
0.991  7.67947    -0.494265 0.302212 0.391991   
0.992  7.55246    -0.512823 0.282444 0.47969   
0.993  7.38591    -0.543057 0.257322 0.52161   
0.994  8.08965    -0.582217 0.229659 0.519522   
0.995  7.52722    -0.627488 0.201355 0.479687   
0.996  6.81298    -0.676589 0.173989 0.417864   
0.997  6.35639    -0.726824 0.148404 0.344492   
0.998  6.77493    -0.774222 0.124902 0.263658   
0.999  6.82592    -0.81253 0.102839 0.179999   
1  7.23238    -0.83837 0.0818574 0.101172   
