  0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0    0 0 0 0 17.576 17.576 17.576 17.576 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0  
  0 0 0   0 0 0   0 0 0   0 0 0   0 -4.91952e-07 0   0 -4.95889e-06 0   0 -5.81639e-06 0   0 -5.12342e-06 0   0 -1.84629e-06 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 5.46698e-07 0   0 0 0   0 0 0   0 0 0   0 -1.24048e-08 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 7.2985e-10 0   0 0 0   0 0 0   0 0 0   0 1.16878e-12 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 4.05602e-09 0   0 0 0   0 0 0   0 0 0   0 2.78787e-09 0   0 0 0   0 0 0   0 0 0   0 0 0    0 0 0 0 17.576 17.576 17.576 17.576 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0  
  0 0 0   0 0 0   0 0 0   0 0 0   -4.60872e-06 -1.44785e-05 -4.608e-06   0 0 0   0 0 0   0 0 0   6.30293e-08 6.17229e-08 1.99321e-08   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   3.25703e-08 8.35294e-07 8.19782e-08   0 0 0   0 0 0   0 0 0   -1.49478e-10 7.91873e-08 -5.03029e-11   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   4.94795e-09 1.4881e-07 4.85556e-09   0 0 0   0 0 0   0 0 0   -2.22163e-11 3.81733e-11 -7.47632e-12   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 2.93585e-11 -1.33565e-12   0 0 0   0 0 0   0 0 0   0 1.40655e-14 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 1.17289e-09 3.18059e-11   0 0 0   0 0 0   0 0 0   0 2.85062e-10 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   -1.69937e-07 1.45184e-05 5.01547e-07   -7.7718e-06 5.39929e-05 4.04698e-06   -4.45848e-06 4.87475e-05 1.03606e-06   -1.66454e-07 4.70847e-05 7.99869e-08   4.02088e-08 1.66164e-05 2.52272e-09   0 0 0   0 0 0   0 0 0   0 0 0    0 0 0 0 17.5759 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 17.576 17.576 17.576 17.576 0 0 0 0  
  0 0 0   0 0 0   0 0 0   0 0 0   3.19428e-05 -2.81892e-05 4.48677e-06   8.92178e-05 -0.000512377 -5.42741e-05   4.83983e-05 -0.000396059 -1.21065e-05   1.36561e-06 -0.000438792 -1.02365e-06   -1.00335e-06 -0.000154326 -2.49277e-07   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   -4.13995e-08 -6.88531e-07 5.16656e-07   0 0 0   0 0 0   0 0 0   1.28727e-09 -4.59824e-07 4.33722e-10   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   -5.49377e-09 4.82508e-08 1.27214e-07   0 0 0   0 0 0   0 0 0   1.90528e-10 -3.29099e-10 6.41171e-11   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   9.61566e-14 1.4432e-10 -3.45857e-12   0 0 0   0 0 0   0 0 0   -1.11769e-16 -1.08848e-13 -4.58606e-17   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 9.6339e-18 -2.21198e-19   0 0 0   0 0 0   0 0 0   0 9.38946e-22 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 8.24337e-15 1.37506e-16   0 0 0   0 0 0   0 0 0   0 6.51783e-16 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   -6.50095e-12 -8.72518e-09 -4.85104e-10   0 0 0   0 0 0   0 0 0   3.29807e-12 -3.69442e-09 4.48659e-13   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   0 0 0   8.45625e-07 -8.1406e-05 -1.56655e-05   0 0 0   0 0 0   0 0 0   -6.41006e-07 -4.79342e-07 -5.51522e-08   0 0 0   0 0 0   0 0 0   0 0 0    0 0 0 0 17.5762 17.5759 17.576 17.576 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0 0 0 0 0 17.576 0 0 0 17.576 0 0 0 0  
